"item_id","source_platform","source_platform_url","id","code","is_paid_partnership","original_height","original_width","comment_count","counts_disabled","like_count","product_type","media_type","carousel_media_count","has_audio","caption_text","username","profile_pic_url","full_name"
"3574031686598854401_51707702","instagram.com","https://www.instagram.com/kamalaharris/",2633,"DGZguIHtwcB",FALSE,1920,1080,15375,FALSE,521539,"clips",2,NA,TRUE,"The most impactful 107 days we've ever seen. Vice President Kamala Harris galvanized millions of people from across the country and centered the issues of everyday people. A pillar of sacrifice and service, Kamala has dedicated over three decades of her life to the betterment of her constituents, from California to all 50 states. Thank you, Kamala, for showing us what grace, poise, and authority look like in the face of seemingly insurmountable odds. Thank you for showing us what's possible. Congratulations to Vice President Kamala Harris on receiving the  Chairman Award at the 2025 #NAACPImageAwards","bet","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/464905530_1101708808291138_480063517873084740_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG2CiN7ZfYASffLSpULkYLabNIiZ9CCKYphYzWrWmc5zTXhavJikdPnyQtH0ltHVHw&_nc_ohc=e8y2TGfVKh4Q7kNvwFfEOcE&_nc_gid=cLlnPrbCqd9zyWMLhG5TEw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfICGADPR2B_fy1oubrX3itDj7KBiZh-FklpnhXLpr37UA&oe=683BBC4D&_nc_sid=22de04","BET"
"3568091433715798043_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2634,"DGEaEEgvpAb",FALSE,1800,1440,8277,FALSE,672924,"feed",1,NA,NA,"Happy Valentine’s Day to the best partner and husband. I love you, Dougie.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG2CiN7ZfYASffLSpULkYLabNIiZ9CCKYphYzWrWmc5zTXhavJikdPnyQtH0ltHVHw&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=cLlnPrbCqd9zyWMLhG5TEw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfJDYT2ZeUitzFg4VKnli3wf3K1gX6HLUE9nlx-3vTSymQ&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3562390463182569763_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2635,"DFwJ0B9PIEj",FALSE,612,612,7158,FALSE,421222,"carousel_container",8,11,NA,"In January, we saw historic damage in Altadena, Pacific Palisades, and throughout Los Angeles due to wildfires. These blazes — made worse by the climate crisis — devastated communities.

At the same time, we also witnessed the best of who we are as Americans, including neighbors supporting one another and the heroic actions of our first responders. Today, I had the pleasure of meeting some of them.

Angelenos are clear: We will continue to stand together as we recover and rebuild.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG2CiN7ZfYASffLSpULkYLabNIiZ9CCKYphYzWrWmc5zTXhavJikdPnyQtH0ltHVHw&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=cLlnPrbCqd9zyWMLhG5TEw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfJDYT2ZeUitzFg4VKnli3wf3K1gX6HLUE9nlx-3vTSymQ&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3557451194874234140_223349035","instagram.com","https://www.instagram.com/kamalaharris/",2636,"DFemwN4RIUc",FALSE,1080,1440,13490,FALSE,1046256,"feed",1,NA,NA,"Kamala and I are grateful to be at the FireAid concert tonight in our hometown of Los Angeles. It is a wonderful night that shows the strength and resilience of our city as we begin to recover and rebuild from the devastating wildfires.","douglasemhoff","https://scontent-lga3-3.cdninstagram.com/v/t51.2885-19/117384348_162715458752770_1532173197034358071_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QG2CiN7ZfYASffLSpULkYLabNIiZ9CCKYphYzWrWmc5zTXhavJikdPnyQtH0ltHVHw&_nc_ohc=KoK7yus-E-wQ7kNvwF_WTf_&_nc_gid=cLlnPrbCqd9zyWMLhG5TEw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKtxFWqHBBocAwAbi8u47TJfoit8iCe5QpfCc0i_F7dsQ&oe=683BC004&_nc_sid=22de04","Doug Emhoff"
"3550203729904444748_366843272","instagram.com","https://www.instagram.com/kamalaharris/",2637,"DFE23uJOKVM",FALSE,612,612,6257,FALSE,401071,"carousel_container",8,2,NA,"Former Vice President @kamalaharris returned to her home state on Monday and joined our wildfire relief efforts, serving food at two WCK sites in Altadena. Californians have been the driving force behind our response, with neighbors supporting neighbors since the Los Angeles fires began. The former Vice President is one of hundreds of local volunteers who have helped deliver more than 200,000 meals to first responders and families in need. #ChefsForCalifornia","wckitchen","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/474756492_1180063130177186_6562337353913550550_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG2CiN7ZfYASffLSpULkYLabNIiZ9CCKYphYzWrWmc5zTXhavJikdPnyQtH0ltHVHw&_nc_ohc=WvZAjKvAHE4Q7kNvwGc-EnS&_nc_gid=cLlnPrbCqd9zyWMLhG5TEw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKY_ORKhShTmuRO9D9k_H2im24_c2UxqG1UapLqwsleVQ&oe=683BB334&_nc_sid=22de04","World Central Kitchen"
"3550034724434832962_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2638,"DFEQcXiPW5C",FALSE,481,720,30466,FALSE,1666628,"feed",1,NA,NA,"It has been the honor of my lifetime to serve as your Vice President. Stay connected with me at KamalaHarris.com.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG2CiN7ZfYASffLSpULkYLabNIiZ9CCKYphYzWrWmc5zTXhavJikdPnyQtH0ltHVHw&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=cLlnPrbCqd9zyWMLhG5TEw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfJDYT2ZeUitzFg4VKnli3wf3K1gX6HLUE9nlx-3vTSymQ&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3496261787181781084_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2639,"DCFN5JKvhBc",FALSE,1350,1080,77645,FALSE,2370791,"feed",1,NA,NA,"For the people. Always.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG2CiN7ZfYASffLSpULkYLabNIiZ9CCKYphYzWrWmc5zTXhavJikdPnyQtH0ltHVHw&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=cLlnPrbCqd9zyWMLhG5TEw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfJDYT2ZeUitzFg4VKnli3wf3K1gX6HLUE9nlx-3vTSymQ&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3495653096774429468_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2640,"DCDDfiDO-sc",FALSE,612,612,137258,FALSE,4153384,"carousel_container",8,3,NA,"My heart is full today—full of gratitude for the trust you have placed in me, full of love for our country, and full of resolve. 

The outcome of this election is not what we wanted or what we fought for, but hear me when I say: The light of America's promise will always burn bright—as long as we never give up, and as long as we keep fighting. 

There is an adage: Only when it is dark enough can you see the stars. I know many people feel like we are entering a dark time. For the benefit of us all, I hope that is not the case. But, America, if it is: Let us fill the sky with the light of a billion brilliant stars.

May the light of optimism, faith, truth, and service guide us—even in the face of setbacks—toward the extraordinary promise of the United States of America.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG2CiN7ZfYASffLSpULkYLabNIiZ9CCKYphYzWrWmc5zTXhavJikdPnyQtH0ltHVHw&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=cLlnPrbCqd9zyWMLhG5TEw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfJDYT2ZeUitzFg4VKnli3wf3K1gX6HLUE9nlx-3vTSymQ&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494948116773921088_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2641,"DCAjMuQuuFA",FALSE,1080,1080,40963,FALSE,440993,"feed",1,NA,NA,"If you are in line before the polls close, stay in line. 

It is your right to make your voice heard. If you have any trouble casting your ballot, call our Voter Assistance Hotline: 833-336-8683.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG2CiN7ZfYASffLSpULkYLabNIiZ9CCKYphYzWrWmc5zTXhavJikdPnyQtH0ltHVHw&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=cLlnPrbCqd9zyWMLhG5TEw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfJDYT2ZeUitzFg4VKnli3wf3K1gX6HLUE9nlx-3vTSymQ&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494941182717315136_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2642,"DCAhn0av8hA",FALSE,1920,1080,7851,FALSE,853811,"clips",2,NA,TRUE,"If you’re in line when the polls close, stay in line, because you have a right to make your voice heard: IWillVote.com","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG2CiN7ZfYASffLSpULkYLabNIiZ9CCKYphYzWrWmc5zTXhavJikdPnyQtH0ltHVHw&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=cLlnPrbCqd9zyWMLhG5TEw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfJDYT2ZeUitzFg4VKnli3wf3K1gX6HLUE9nlx-3vTSymQ&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494929647868675591_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2643,"DCAe_9wMYYH",FALSE,1920,1080,13517,FALSE,598585,"clips",2,NA,TRUE,"I love Gen Z, and I am grateful to our first-time voters for making their voices heard. IWillVote.com","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG2CiN7ZfYASffLSpULkYLabNIiZ9CCKYphYzWrWmc5zTXhavJikdPnyQtH0ltHVHw&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=cLlnPrbCqd9zyWMLhG5TEw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfJDYT2ZeUitzFg4VKnli3wf3K1gX6HLUE9nlx-3vTSymQ&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494921017081513332_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2644,"DCAdCXtMMV0",FALSE,1920,1080,5355,FALSE,410338,"clips",2,NA,TRUE,"Hopped on the phone to speak with voters (and one future voter) today. Thanks for picking up my call, Jennifer and Sage!

Help us get every last voter to the polls.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG2CiN7ZfYASffLSpULkYLabNIiZ9CCKYphYzWrWmc5zTXhavJikdPnyQtH0ltHVHw&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=cLlnPrbCqd9zyWMLhG5TEw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfJDYT2ZeUitzFg4VKnli3wf3K1gX6HLUE9nlx-3vTSymQ&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494878799130532501_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2645,"DCATcBLOBqV",FALSE,1920,1080,5900,FALSE,433940,"clips",2,NA,TRUE,"Let’s chart a new way forward, together: IWillVote.com","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG5CGySK8gLaRDRVVg4Aw5e4LAP4uXWjM3N_OCCKxrYchDdf3HoRg63e2De6OnY7QE&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jTsbipjeCaLS88KZX4CGxw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKujqxr5xU452ghfQTHo1clI_su7c4tp1vIIGjeBhGedw&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494850479404780284_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2646,"DCAM_6YBor8",FALSE,1920,1080,3168,FALSE,261399,"clips",2,NA,TRUE,"To everyone who has worked hard and brought back the joy during this campaign—thank you.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG5CGySK8gLaRDRVVg4Aw5e4LAP4uXWjM3N_OCCKxrYchDdf3HoRg63e2De6OnY7QE&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jTsbipjeCaLS88KZX4CGxw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKujqxr5xU452ghfQTHo1clI_su7c4tp1vIIGjeBhGedw&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494835138775029629_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2647,"DCAJgrTPRd9",FALSE,612,612,2242,FALSE,234683,"carousel_container",8,4,NA,"Now is your chance. 

Get out there and vote.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG5CGySK8gLaRDRVVg4Aw5e4LAP4uXWjM3N_OCCKxrYchDdf3HoRg63e2De6OnY7QE&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jTsbipjeCaLS88KZX4CGxw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKujqxr5xU452ghfQTHo1clI_su7c4tp1vIIGjeBhGedw&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494826395537120431_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2648,"DCAHhchphyv",FALSE,1920,1080,5835,FALSE,479304,"clips",2,NA,TRUE,"Love you, Dougie.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG5CGySK8gLaRDRVVg4Aw5e4LAP4uXWjM3N_OCCKxrYchDdf3HoRg63e2De6OnY7QE&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jTsbipjeCaLS88KZX4CGxw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKujqxr5xU452ghfQTHo1clI_su7c4tp1vIIGjeBhGedw&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494804949731646241_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2649,"DCACpXkCBsh",FALSE,1920,1080,3708,FALSE,171185,"clips",2,NA,TRUE,"When we vote, we win. 

IWillVote.com","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG5CGySK8gLaRDRVVg4Aw5e4LAP4uXWjM3N_OCCKxrYchDdf3HoRg63e2De6OnY7QE&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jTsbipjeCaLS88KZX4CGxw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKujqxr5xU452ghfQTHo1clI_su7c4tp1vIIGjeBhGedw&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494754400033137594_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2650,"DB_3JxfNWO6",FALSE,612,612,11516,FALSE,1322517,"carousel_container",8,2,NA,"We are finishing this campaign as we started: with optimism, with energy, and with joy.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG5CGySK8gLaRDRVVg4Aw5e4LAP4uXWjM3N_OCCKxrYchDdf3HoRg63e2De6OnY7QE&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jTsbipjeCaLS88KZX4CGxw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKujqxr5xU452ghfQTHo1clI_su7c4tp1vIIGjeBhGedw&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494708657629958276_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2651,"DB_swIjhBCE",FALSE,1024,576,9119,FALSE,490353,"clips",2,NA,TRUE,"When we vote, we win. 

Are you ready to make your voices heard?","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG5CGySK8gLaRDRVVg4Aw5e4LAP4uXWjM3N_OCCKxrYchDdf3HoRg63e2De6OnY7QE&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jTsbipjeCaLS88KZX4CGxw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKujqxr5xU452ghfQTHo1clI_su7c4tp1vIIGjeBhGedw&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494691496402204265_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2652,"DB_o2Z6obZp",FALSE,1920,1080,5753,FALSE,364692,"clips",2,NA,TRUE,"When we fight, we win: iwillvote.com","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG5CGySK8gLaRDRVVg4Aw5e4LAP4uXWjM3N_OCCKxrYchDdf3HoRg63e2De6OnY7QE&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jTsbipjeCaLS88KZX4CGxw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKujqxr5xU452ghfQTHo1clI_su7c4tp1vIIGjeBhGedw&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494669318223915506_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2653,"DB_jzq4MWny",FALSE,1440,1440,2243,FALSE,1209149,"feed",1,NA,NA,"Go to IWillVote.com or text VOTE to 30330 for information on how or where to cast your ballot. 

When we vote, we win.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG5CGySK8gLaRDRVVg4Aw5e4LAP4uXWjM3N_OCCKxrYchDdf3HoRg63e2De6OnY7QE&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jTsbipjeCaLS88KZX4CGxw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKujqxr5xU452ghfQTHo1clI_su7c4tp1vIIGjeBhGedw&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494633571505236628_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2654,"DB_brfJuWqU",FALSE,612,612,1271,FALSE,74082,"carousel_container",8,2,NA,"Help reach every last voter before polls start to close. Sign up to volunteer at the link in my bio.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG5CGySK8gLaRDRVVg4Aw5e4LAP4uXWjM3N_OCCKxrYchDdf3HoRg63e2De6OnY7QE&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jTsbipjeCaLS88KZX4CGxw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKujqxr5xU452ghfQTHo1clI_su7c4tp1vIIGjeBhGedw&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494585759073346548_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2655,"DB_QzuWtKP0",FALSE,612,612,1531,FALSE,119997,"carousel_container",8,2,NA,"Your vote is your voice, and your voice is your power. Call the Voter Assistance Hotline at (833) 336-8683 if you need help voting.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG5CGySK8gLaRDRVVg4Aw5e4LAP4uXWjM3N_OCCKxrYchDdf3HoRg63e2De6OnY7QE&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jTsbipjeCaLS88KZX4CGxw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKujqxr5xU452ghfQTHo1clI_su7c4tp1vIIGjeBhGedw&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494564479969465593_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2656,"DB_L-EpRxT5",FALSE,612,612,57719,FALSE,1377739,"carousel_container",8,4,NA,"America, this is the moment to make your voices heard. 

Go to IWillVote.com to find everything you need to cast your ballot today.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG5CGySK8gLaRDRVVg4Aw5e4LAP4uXWjM3N_OCCKxrYchDdf3HoRg63e2De6OnY7QE&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jTsbipjeCaLS88KZX4CGxw&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfKujqxr5xU452ghfQTHo1clI_su7c4tp1vIIGjeBhGedw&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494383543524263615_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2657,"DB-i1GcvAa_",FALSE,1920,1080,7967,FALSE,337485,"clips",2,NA,TRUE,"Philadelphia, are you ready to make your voices heard?

Thanks for joining us tonight, @Oprah.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QF_62N8bW-BE1zF5H8zk7kCDNE5L6u3gSCjL73Y2yZBnUVgwoG39JjXwHYxDflfp4o&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jGQ_FTK00uW1sG0wolegFg&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfJkzhf1QAoloIWTx0CwSlIw_pZxeUH6Kqmha-Vh_NYJ_A&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494364804674069486_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2658,"DB-ekaiOaPu",FALSE,612,612,2936,FALSE,349955,"carousel_container",8,2,NA,"We will vote for a future of opportunity and freedom—not for some, but for all.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QF_62N8bW-BE1zF5H8zk7kCDNE5L6u3gSCjL73Y2yZBnUVgwoG39JjXwHYxDflfp4o&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jGQ_FTK00uW1sG0wolegFg&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfJkzhf1QAoloIWTx0CwSlIw_pZxeUH6Kqmha-Vh_NYJ_A&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
"3494352674402730996_212658006","instagram.com","https://www.instagram.com/kamalaharris/",2659,"DB-bz5VtgP0",FALSE,1350,1080,6704,FALSE,975817,"feed",1,NA,NA,"As the great Congressman John Lewis reminded us, democracy is not a state—it is an act.

Now is our time to act. And together, we will win.","kamalaharris","https://instagram.fagc3-2.fna.fbcdn.net/v/t51.2885-19/315353409_535921751294881_4558053708465640219_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fagc3-2.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QF_62N8bW-BE1zF5H8zk7kCDNE5L6u3gSCjL73Y2yZBnUVgwoG39JjXwHYxDflfp4o&_nc_ohc=8TNz_cljzU8Q7kNvwGsDojS&_nc_gid=jGQ_FTK00uW1sG0wolegFg&edm=APoiHPcBAAAA&ccb=7-5&oh=00_AfJkzhf1QAoloIWTx0CwSlIw_pZxeUH6Kqmha-Vh_NYJ_A&oe=683BCA08&_nc_sid=22de04","Kamala Harris"
